Right_Answer,Answer,No
tiger,sexual,246
tiger,growling,246
tiger,sexy,247
tiger,meow,247
tiger,sleep,248
tiger,sleeping,249
tiger,sleeping,250
tiger,dog,250
tiger,snarl,251
tiger,snarling,252
tiger,sneeze,253
tiger,snooze,254
tiger,snor,255
tiger,snore,256
tiger,snore,257
tiger,or,257
tiger,snort,257
tiger,snoring,258
tiger,snoring,259
tiger,while,259
tiger,sleeping,259
tiger,snorting,260
tiger,soft,261
tiger,car,261
tiger,purr,261
tiger,stay,262
tiger,away,262
tiger,stretch,263
tiger,terror,264
tiger,threat,265
tiger,tiger,266
tiger,"tired,",267
tiger,go,267
tiger,away,267
tiger,to,268
tiger,roar,268
tiger,truck,269
tiger,undead,270
tiger,uuuuuaaaahhhhh,271
tiger,vampire,272
tiger,very,273
tiger,angry,273
tiger,vicious,274
tiger,animal,274
tiger,waking,275
tiger,up,275
tiger,weird,276
tiger,weird,277
tiger,snore,277
tiger,weird,278
tiger,sound,278
tiger,whaaaaaow,279
tiger,whaw,280
tiger,whawoo,281
tiger,whhhhearrrrhhhh,282
tiger,wild,283
tiger,animal,283
tiger,wolf,284
tiger,wowww!,285
tiger,wraaaawrrrr,286
tiger,wrrr,287
tiger,yawn,288
tiger,yeti,289
tiger,zombie,290
tiger,NA,291
water,....,1
water,air,2
water,bubbles,2
water,baby,3
water,blblblbl,4
water,bloop,5
water,boredom,6
water,bubble,7
water,bubbles,8
water,bubbling,9
water,chewing,10
water,choking,11
water,on,11
water,water,11
water,don't,12
water,know,12
water,drain,13
water,pipe,13
water,driking,14
water,drink,15
water,drinking,16
water,drinking,17
water,noises,17
water,drinking,18
water,or,18
water,fish,18
water,drinking,19
water,water,19
water,dripping,20
water,droplet,21
water,droplets,22
water,dropping,23
water,drops,24
water,drops,25
water,of,25
water,water,25
water,eat,26
water,eating,27
water,eww,28
water,fish,29
water,fishing,30
water,footsteps,31
water,gulp,32
water,glug,33
water,gluh,34
water,go,35
water,away,35
water,gu,36
water,gu,36
water,gu,36
water,gu,36
water,gulp,37
water,gulp,38
water,gulp,38
water,gulp,38
water,"gulp,",39
water,swallow,39
water,gulping,40
water,gulping,41
water,down,41
water,drink,41
water,gulping,42
water,something,42
water,hiccups,43
water,horse,44
water,horse,45
water,hooves,45
water,imitating,46
water,a,46
water,beat,46
water,just,47
water,being,47
water,idle,47
water,leaking,48
water,licking,49
water,man,50
water,playing,50
water,many,51
water,fish,51
water,men’s,52
water,,52
water,plummm,52
water,mix.,53
water,it,53
water,mixing,54
water,mouth,55
water,clap,55
water,mouth,56
water,sounds,56
water,no,57
water,sound,57
water,none,58
water,not,59
water,sure,59
water,nothing,60
water,plc,61
water,plc,61
water,plc,61
water,plop,62
water,plump,63
water,lips,63
water,plunger,64
water,posing,65
water,a,65
water,question,65
water,pouring,66
water,a,66
water,drink,66
water,prlam,67
water,pumping,68
water,quiet,69
water,rude,70
water,rain,71
water,sound,72
water,saliva,73
water,in,73
water,mouth,73
water,silence?,74
water,sound,75
water,sound,76
water,of,76
water,airplane,76
water,splash,77
water,of,77
water,water,77
water,steps,78
water,sticky,79
water,strange,80
water,,80
water,sounds,80
water,strange,81
water,cosmic,81
water,sound,81
water,swallow,82
water,swallowing,83
water,swalow,84
water,swim,85
water,swimming,86
water,tap,87
water,drip,87
water,tasting,88
water,thirsty,89
water,trotting,90
water,through,90
water,water,90
water,whistle,91
water,water,92
water,water,93
water,drops,93
water,water,94
water,drop,94
water,water,95
water,droplets,95
water,water,96
water,droplets,96
water,droping,96
water,water,97
water,drops,97
water,water,98
water,sounds,98
water,air,99
water,bubbles,99
water,also,100
water,silent,100
water,animal,101
water,drinking,101
water,water,101
water,animal,102
water,on,102
water,water,102
water,animal,103
water,walk,103
water,attention,104
water,babababa,105
water,baby,106
water,bath,107
water,beer,108
water,big,109
water,animal,109
water,bird,110
water,call,110
water,blow,111
water,bubbles,111
water,blowing,112
water,into,112
water,straw,112
water,blu,113
water,blu,113
water,blu,113
water,blup,114
water,blurps,115
water,bored,116
water,bottle,117
water,bubble,118
water,bubbles,119
water,bubbles,120
water,popping,120
water,bubbling,121
water,cant,122
water,hear,122
water,anything,122
water,car,123
water,sounds,123
water,chew,124
water,chipmuk,125
water,chug,126
water,chugging,127
water,liquid,127
water,clicking,128
water,cooling,129
water,dipping,130
water,dog,131
water,drinking,131
water,water,131
water,dog,132
water,licking,132
water,water,132
water,dog,133
water,sip,133
water,don't,134
water,know,134
water,drink,135
water,drink,136
water,water,136
water,"drink,",137
water,thirsty,137
water,drinking,138
water,drinking,139
water,a,139
water,bottle,139
water,drinking,140
water,dog,140
water,drinking,141
water,gulp,141
water,drinking,142
water,sound,142
water,drinking,143
water,water,143
water,drip,144
water,drip,145
water,noise,145
water,drip,146
water,water,146
water,dripping,147
water,dripping,148
water,water,148
water,drop,149
water,drop,150
water,drop,150
water,drop,151
water,drop,151
water,drop,151
water,drop,152
water,noise,152
water,droplet,153
water,droplets,154
water,droplets,155
water,falling,155
water,droplets,156
water,of,156
water,water,156
water,drops,157
water,drops,158
water,of,158
water,falling,158
water,water,158
water,drown,159
water,drowning,160
water,eat,161
water,eating,162
water,electronic,163
water,sound,163
water,empty,164
water,faint,165
water,bubbling,165
water,faint,166
water,tap,166
water,faint,167
water,water,167
water,sound,167
water,fish,168
water,fish,169
water,in,169
water,water,169
water,fish,170
water,underwater,170
water,flow,171
water,fluid,172
water,sound,172
water,footsteps,173
water,gallop,174
water,galloping,175
water,galopp,176
water,on,176
water,bubbles,176
water,gargle,177
water,gloop,178
water,glub...glub,179
water,go,180
water,go,180
water,go,181
water,go,181
water,go,181
water,gogogo,182
water,goo,183
water,goo,183
water,goo,183
water,(like,183
water,imitation,183
water,drinking,183
water,noise),183
water,goo-goo-goo-goo,184
water,goup,185
water,goup,185
water,greeting,186
water,gu,187
water,gu,187
water,gu,187
water,gu,188
water,gu,188
water,gu,188
water,gu,188
water,gu..gu...gu,189
water,gugugu,190
water,gugugugu,191
water,gugugugugug,192
water,guh,193
water,guh,193
water,guh,193
water,guh,193
water,guhguhguh,194
water,gulp,195
water,gulp,196
water,gulp,196
water,gulp,197
water,gulp,197
water,gulp,197
water,gulping,198
water,gulps,199
water,gurgling,200
water,hand,201
water,over,201
water,mouth,201
water,hello,202
water,hens,203
water,hiccups,204
water,horse,205
water,horse,206
water,riding,206
water,horse,207
water,running,207
water,hungry,208
water,hurry,209
water,imitating,210
water,itowo,211
water,jelly,212
water,keep,213
water,silent,213
water,kid,214
water,knock,215
water,licking,216
water,licking,217
water,microphone,217
water,lip,218
water,smacking,218
water,lips,219
water,liquid,220
water,low,221
water,bubbly,221
water,sound,221
water,man,222
water,mouth,223
water,noises,223
water,mouth's,224
water,noise,224
water,moving,225
water,water,225
water,mumbling,226
water,munch,227
water,no,228
water,idea,228
water,no,229
water,sound,229
water,nom,230
water,nom,230
water,nom,230
water,nothing,231
water,notification,232
water,pao,233
water,pao,233
water,pao,233
water,pao,233
water,passing,234
water,time,234
water,pee-ee,235
water,aweah,235
water,phwep,236
water,play,237
water,with,237
water,child,237
water,playing,238
water,playing,239
water,with,239
water,tongue,239
water,plep,240
water,plep,240
water,plep,240
water,plepleepellee,241
water,pliip,242
water,plop,242
water,plop,243
water,plop,243
water,plop,244
water,plop,244
water,plop,244
water,pluba,245
water,pluba,245
water,pluba,245
water,pluba,245
water,pluba,245
water,pluh,246
water,plumplumploomplommploom,247
water,plup,248
water,pond,249
water,poul,250
water,poul,250
water,pouring,251
water,pouring,252
water,water,252
water,pueh,253
water,pueh,253
water,pueh,253
water,quick,254
water,racking,255
water,rain,256
water,really,257
water,quiet,257
water,repeated,258
water,gulping,258
water,ringing,259
water,rippling,260
water,run,261
water,salivating,262
water,silence,263
water,silliness,264
water,playfulness,264
water,sink,265
water,siping,266
water,slapping,267
water,sound,267
water,sleeping,268
water,fish,268
water,slurp,269
water,slurp,270
water,slurp,270
water,slurp,270
water,smack,271
water,tongue,271
water,smacking,272
water,sound,273
water,sound,274
water,of,274
water,water,274
water,spelling,275
water,g,275
water,spitting,276
water,splash,277
water,splashing,278
water,steps,279
water,stuttering,280
water,suck,281
water,suckers,282
water,swallow,283
water,swallow,284
water,liquid,284
water,swallowing,285
water,swallowing,286
water,something,286
water,swallowing,287
water,while,287
water,drinking,287
water,"swallowing,",288
water,gurgling,288
water,swim,289
water,swimming,290
water,underwater,290
water,talk,291
water,or,291
water,use,291
water,mouth,291
water,talk,292
water,to,292
water,baby,292
water,tapping,293
water,-,293
water,walking,293
water,tapping,294
water,sound,294
water,tasting,295
water,thadthadd,296
water,thinking,297
water,throat,298
water,noises,298
water,tongue,299
water,tongue,300
water,beats,300
water,lips,300
water,tongue,301
water,language,301
water,tongue,302
water,play,302
water,trotting,303
water,tuputputput,304
water,turkey,305
water,unclog,306
water,unclogging,307
water,toilet,307
water,underwater,308
water,walking,309
water,walking,310
water,in,310
water,the,310
water,rain,310
water,wanting,311
water,to,311
water,leave,311
water,water,312
water,water,313
water,being,313
water,emptied,313
water,from,313
water,a,313
water,vessel,313
water,water,314
water,dripping,314
water,water,315
water,dripping,315
water,sound,315
water,water,316
water,drop,316
water,water,317
water,droplet,317
water,water,318
water,drops,318
water,water,319
water,in,319
water,tap,319
water,water,320
water,sound,320
water,water,321
water,splash,321
water,water,322
water,splashing,322
water,watery,323
water,sound,323
water,watter,324
water,drop,324
water,wet,325
water,whip,326
water,wap,326
water,work,327
water,on,327
water,stone,327
water,working,328
water,zeroing,329
water,NA,330
woman,a,1
woman,banana,1
woman,a,2
woman,calling,2
woman,adult,3
woman,sound,3
woman,amanana,4
woman,amazed,5
woman,amused,6
woman,amusement,7
woman,animal,8
woman,auu,9
woman,auuummmmmm.....,10
woman,auuuu,11
woman,baby,12
woman,babble,13
woman,baby,14
woman,bark,15
woman,sound,15
woman,blah,16
woman,blah,16
woman,careful,17
woman,cartoon,18
woman,sleeping,18
woman,chill,19
woman,cold,20
woman,complain,21
woman,confusion,22
woman,cozy,23
woman,danger,24
woman,depressed,25
woman,person,25
woman,disbelief,26
woman,enjoyment,27
woman,excitement,28
woman,"excitement,",29
woman,surprised,29
woman,"exclamation,",30
woman,surprised,30
woman,exictement,31
woman,and,31
woman,surprise,31
woman,falling.,32
woman,gently,32
woman,fatigue,33
woman,feeling,34
woman,of,34
woman,surprise,34
woman,female,35
woman,wail,35
woman,finding,36
woman,out,36
woman,something,36
woman,fright,37
woman,funny,38
woman,giggle,39
woman,hurray,40
woman,happiness,41
woman,happy,42
woman,hmmmmm,43
woman,horse,44
woman,horse,45
woman,neighing,45
woman,how,46
woman,are,46
woman,you,46
woman,hurry,47
woman,up,47
woman,i,48
woman,am,48
woman,lora,48
woman,i,49
woman,am,49
woman,tired,49
woman,i,50
woman,don't,50
woman,know,50
woman,i,51
woman,dunno,51
woman,i'm,52
woman,a,52
woman,runner,52
woman,i'm,53
woman,admired,53
woman,i'm,54
woman,alone,54
woman,i'm,55
woman,surprised,55
woman,imitating,56
woman,a,56
woman,trumpet,56
woman,imitating,57
woman,beat,57
woman,imitating,58
woman,wolf,58
woman,sound,58
woman,"impressed,",59
woman,surprised,59
woman,inquireness,60
woman,japanese,61
woman,woman,61
woman,singing,61
woman,laughing,62
woman,laugh,63
woman,laughter,64
woman,lets,65
woman,"go,",65
woman,no?,65
woman,light,66
woman,snicker,66
woman,like,67
woman,italian,67
woman,language,67
woman,making,68
woman,fun,68
woman,men’s,69
woman,low,69
woman,,69
woman,uuuu,69
woman,monkey,70
woman,mumbling,71
woman,naughty,72
woman,nervousness,73
woman,noding,74
woman,nonsense,75
woman,not,76
woman,sure,76
woman,oh,77
woman,dear,77
woman,or,77
woman,what,77
woman,is,77
woman,it,77
woman,oh,78
woman,no,78
woman,no,78
woman,oh,79
woman,what?,79
woman,a,79
woman,questioning,79
woman,sound,79
woman,oh!,80
woman,oooh!,81
woman,pleasantly,82
woman,surprised,82
woman,pleased,83
woman,pomodoro,84
woman,pronunciation,85
woman,questioning,86
woman,realization,87
woman,reject,88
woman,idea,88
woman,relief,89
woman,shout,90
woman,sleep,91
woman,satisfied,92
woman,scared,93
woman,scary,94
woman,shivering,95
woman,shivers,96
woman,shock,97
woman,shyness,98
woman,sigh,99
woman,sing,100
woman,singing,101
woman,so,102
woman,good,102
woman,soothing,103
woman,strange,104
woman,dialect,104
woman,suprise,105
woman,surprise,106
woman,surprise,107
woman,d,107
woman,surprised,108
woman,surprised,109
woman,inquiry,109
woman,surprize,110
woman,suspense,111
woman,talk,112
woman,talking,113
woman,the,114
woman,person,114
woman,doesn't,114
woman,know,114
woman,something,114
woman,tired,115
woman,uuh,116
woman,vamo,117
woman,nuno,117
woman,vocalist,118
woman,welcome,119
woman,welcome,120
woman,home,120
woman,what,121
woman,a,121
woman,surprise,121
woman,what,122
woman,we,122
woman,doing,122
woman,now,122
woman,"whimsy,",123
woman,joy,123
woman,whinny,124
woman,woman,125
woman,"woman,",126
woman,quiet,126
woman,women’s,127
woman,,127
woman,inarticulate.sounds,127
woman,wow,128
woman,yawn,129
woman,yawning,130
woman,a,131
woman,banana,131
woman,a,132
woman,request,132
woman,aahaaa,133
woman,admired,134
woman,sound,134
woman,agree,135
woman,agreeing,136
woman,sound,136
woman,amazed,137
woman,amazement,138
woman,amazing,139
woman,amerola,140
woman,amerono,141
woman,amonana,142
woman,amonona,143
woman,amusement,144
woman,annoyed,145
woman,asleep,146
woman,astonishment,147
woman,attention,148
woman,awakening,149
woman,awe,150
woman,awhoowhoowhoo,151
woman,babble,152
woman,baby,153
woman,cooing,153
woman,baby,154
woman,talk,154
woman,banana,155
woman,be,156
woman,quiet,156
woman,being,157
woman,startled,157
woman,bewilderment,158
woman,bored,159
woman,bottom,160
woman,kick,160
woman,but,161
woman,why?,161
woman,c'mon,162
woman,bruno,162
woman,calling,163
woman,someone,163
woman,cartoon,164
woman,character,164
woman,talking,164
woman,cheerful,165
woman,cheering,166
woman,child,167
woman,child,168
woman,vocalization,168
woman,chills,169
woman,chinese,170
woman,woman,170
woman,calling,170
woman,others,170
woman,chipper,171
woman,chuckle,172
woman,cloun,173
woman,cold,174
woman,come,175
woman,along,175
woman,come,176
woman,on,176
woman,complaint,177
woman,confused,178
woman,confusion,179
woman,coyness,180
woman,cozy,181
woman,damage,182
woman,dancing,183
woman,delight,184
woman,delighted,185
woman,disapproval,186
woman,distance,187
woman,distrust,188
woman,dog,189
woman,dog,190
woman,bark,190
woman,don't,191
woman,know,191
woman,dont,192
woman,know,192
woman,drunk,193
woman,enjoyment,194
woman,excited,195
woman,excitment,196
woman,exclamation,197
woman,exitement,198
woman,expressing,199
woman,pleasant,199
woman,surprise,199
woman,fairy,200
woman,fake,201
woman,italian,201
woman,family,202
woman,fantastic,203
woman,feeling,204
woman,giddy,204
woman,forlorn,205
woman,freaked,206
woman,freight,207
woman,frightened,208
woman,funny,209
woman,getting,210
woman,icy,210
woman,cold,210
woman,getting,211
woman,to,211
woman,sleep,211
woman,ghost,212
woman,giggle,213
woman,giggling,214
woman,giggly,215
woman,girl,216
woman,goosebumps,217
woman,got,218
woman,it,218
woman,gtreetings,219
woman,hahhhhhhhmrrrdddhhh,220
woman,hahohohoho,221
woman,hammanono,222
woman,happiness,223
woman,happy,224
woman,happy,225
woman,horse,225
woman,happy,226
woman,surprise,226
woman,happy,227
woman,woman,227
woman,"happy,",228
woman,whimsical,228
woman,having,229
woman,fun,229
woman,here,230
woman,i,230
woman,come,230
woman,hhhmmmmmm,231
woman,hmmhmmmmhmmhmhm,232
woman,hold,233
woman,on,233
woman,holding,234
woman,someone,234
woman,back,234
woman,home,235
woman,alone,235
woman,honolulu,236
woman,horse,237
woman,horse,238
woman,neigh,238
woman,horse,239
woman,neighing,239
woman,horse,240
woman,shy,240
woman,horse,241
woman,sound,241
woman,horse,242
woman,sounds,242
woman,how,243
woman,are,243
woman,you,243
woman,hu-hu-hu-hum,244
woman,hum,245
woman,humming,246
woman,humming,247
woman,with,247
woman,excitement,247
woman,hurry,248
woman,hurt,249
woman,i,250
woman,don't,250
woman,know,250
woman,i'll,251
woman,consider,251
woman,it,251
woman,idiot,252
woman,idk,253
woman,impatience,254
woman,impersonating,255
woman,in,256
woman,love,256
woman,information,257
woman,interesting,258
woman,joke,259
woman,lady,260
woman,laugh,261
woman,laughing,262
woman,laughing,263
woman,horse,263
woman,laughter,264
woman,laziness,265
woman,let's,266
woman,go,266
woman,mama,267
woman,man,268
woman,man,269
woman,sound,269
woman,mananana,270
woman,mocking,271
woman,mouth,272
woman,sound,272
woman,mumble,273
woman,mumbling,274
woman,murmur,275
woman,nap,276
woman,neighing,277
woman,noise,277
woman,nooo,278
woman,oeuhhh,279
woman,oh,280
woman,mo,280
woman,no,280
woman,no,280
woman,oh,281
woman,my,281
woman,oh,282
woman,no,282
woman,oh,283
woman,wow,283
woman,ohh,284
woman,ohhh,285
woman,ohhh,286
woman,(surprise),286
woman,omanora,287
woman,ommmihhsss,288
woman,omolola,289
woman,omonono,290
woman,ooh,291
woman,ooh,292
woman,excitement,292
woman,oohhh,293
woman,sound,293
woman,oooh,294
woman,oooo,295
woman,ooooh,296
